independent continuant;posterior surface;anatomical surface that is located on the posterior side of the body or body part.
independent continuant;antero-ventral region;anatomical region that overlaps the anterior and ventral regions of a body or body part.
independent continuant;ventro-lateral region;anatomical region that overlaps the ventral and lateral regions of a body or body part.
independent continuant;central side;anatomical side that is centrally located on an organism or structure.
independent continuant;antero-ventral margin;anatomical margin that is located on the antero-ventral region of the body or body part.
independent continuant;posterior region;anatomical region posteriorly located on the body or body part.
independent continuant;apical margin;anatomical margin that is located on the apical side of the body or body part.
independent continuant;postero-dorsal region;anatomical region that overlaps the posterior and dorsal regions of the body or body part.
independent continuant;medial margin;anatomical margin that is located on the medial side of the body or body part.
independent continuant;anterior side;an anatomical region that is the entire part of an anatomical structure anterior to a transverse plane and bounded on one side by the same transverse plane.
independent continuant;posterior side;an anatomical region that is the entire part of an anatomical structure posterior to a transverse plane and bounded on one side by the same transverse plane.
independent continuant;antero-lateral margin;anatomical margin that is located on the antero-lateral region of the body or body part.
independent continuant;apical region;anatomical region located on the apical end on the body or body part.
independent continuant;left-right axis;an axis that bisects an organism from left to right sides of body, through a sagittal plane.
independent continuant;anatomical side;an anatomical region bounded by a plane perpendicular to an axis through the middle.
independent continuant;superior side;the side that is higher relative to the substrate.
independent continuant;horizontal plane;anatomical plane that divides bilateral body into dorsal and ventral parts.
independent continuant;postero-dorsal margin;anatomical margin that is located on the postero-dorsal region of the body or body part.
independent continuant;apical surface;anatomical surface that is located on the apical side of the body or body part.
independent continuant;oral-aboral axis;an axis that extends from the oral opening to the furthest point in an organism that is directly opposite.
independent continuant;deep-superficial axis;an axis that extends from an internal position to a more external position in the body or body part.
independent continuant;distal surface;anatomical surface that is located on the distal side of the body or body part.
independent continuant;postero-lateral margin;anatomical margin that is located on the postero-lateral region of the body or body part.
independent continuant;adaxial-abaxial axis;an anatomical axis that extends from the side of the anatomical entity that is closer to an axis (adaxial) to the side that is further from the same axis (abaxial).
independent continuant;posterior margin;anatomical margin that is located on the posterior side of the body or body part.
independent continuant;anatomical surface;a 2d surface of an anatomical continuant.
independent continuant;contralateral side;on the opposite side.
independent continuant;peripheral region;anatomical region peripherally located on the body or body part.
independent continuant;midsagittal plane;sagittal plane that divides bilateral body into equal left and right parts.
independent continuant;basal region;anatomical region located basally on the body or body part.
