independent continuant;delicatessen salad;subset siren:f16276
independent continuant;tonka bean (raw);a seed from the tonka plant. they are black, wrinkled and have a smooth, brown interior.
independent continuant;vanilla extract (concentrated);vanilla bean extract is a concentrated form of vanilla bean extract.
independent continuant;tempranillo wine;tempranillo wine is a red wine varietal produced entirely from tempranillo grapes.
independent continuant;butter-like edible fat;subset siren:f15520
independent continuant;fruit jelly (low calorie);subset siren:f3840
independent continuant;fuji apple (whole);a pome fruit of a fuji apple tree cultivar.
independent continuant;clam (stuffed);subset siren:f8695
independent continuant;hen egg yolk (preserved, salted);subset siren:f11038
independent continuant;native rosella plant;grin:105540
independent continuant;potato (whole, raw);subset siren:f1449
independent continuant;cheese quiche;subset siren:f7179
independent continuant;cockle (common, raw);subset siren:f8767
independent continuant;mud whelk;terebralia is a genus of sea snails, marine gastropod mollusks in the family potamididae.
independent continuant;black rice;a range of rice types of the species oryza sativa l.
independent continuant;welsh onion (whole);dpnl 2003:7316
independent continuant;beef gravy;subset siren:f10598
independent continuant;coffee whitener (frozen);subset siren:f4474
independent continuant;ham-style vegetarian entree;subset siren:f6435
independent continuant;tamale;a traditional mesoamerican dish, probably from modern-day mexico, made of masa or dough (starchy, and usually corn-based), which is steamed in a corn husk or banana leaf. the wrapping can either be discarded prior to eating, or be used as a plate, the tamale eaten from within. tamales can be filled with meats, cheeses, fruits, vegetables, chilies or any preparation according to taste, and both the filling and the cooking liquid may be seasoned.
independent continuant;star anise plant;mansfeld:15224
independent continuant;pickled vegetable relish (canned);subset siren:f1400
independent continuant;milk sweets;subset siren:f16605
independent continuant;chestnut (whole, raw);subset siren:f10978
independent continuant;scotch whiskey;subset siren:f7232
independent continuant;pheasant (raw);subset siren:f2147
independent continuant;shrimp (head on, frozen);subset siren:f8825
independent continuant;prune juice (date concentrate added);subset siren:f6164
independent continuant;urophycis earllii;itis:164736
independent continuant;corn husk;subset siren:f1388
independent continuant;vegetable oil cooking spray in pressurized container;subset siren:f3842
independent continuant;sclerocarya plant;grin:404097
independent continuant;rice (precooked);subset siren:f4556
independent continuant;halibut (smoked);subset siren:f8069
independent continuant;striped bass (raw);subset siren:f8527
independent continuant;potato (french-fried, quick-frozen);subset siren:f16719
independent continuant;supercream candy;subset siren:f5279
independent continuant;mayonnaise (low sodium);subset siren:f4425
independent continuant;tuna (lemon-flavored, canned);subset siren:f9006
independent continuant;bread and butter pickle;subset siren:f6938
independent continuant;cereal food product;a cereal is any grass cultivated for the edible components of its grain composed of the endosperm, germ, and bran
independent continuant;compound feed premix (medicated);a compound feed premix in which medicinal substances has been added.
independent continuant;plum (whole);a drupe fruit of a plum plant.
independent continuant;bacon puff;subset siren:f1961
independent continuant;salmo salmon (ground, cooked);subset siren:f11821
independent continuant;poultry fat (rendered);subset siren:f17340
independent continuant;17 derived edible products of animal origin (ccpr);type 17 - derived edible products of animal origin the term "derived edible products" means foods or edible substances isolated from primary food commodities or raw agricultural commodities not intended for human consumption as such, using physical, biological and chemical processes. this type includes processed (rendered or extracted, possibly refined and/or clarified) fats from mammals, including aquatic mammals, poultry and aquatic organisms such as fishes
independent continuant;currant food product;subset siren:f3397
independent continuant;salt (cooking only);subset siren:f15110
independent continuant;skim milk food product;skimmed milk (british english), or skim milk (american english), is made when all the milkfat is removed from whole milk. it tends to contain around 0.1% fat.
independent continuant;bumelia plant;grin:15974
independent continuant;frilled venus;2010 fda seafood list:
independent continuant;chicken liver (raw);subset siren:f1179
independent continuant;pabda fish;pabda fish is a freshwater catfish species found mainly in the pond, swamp, paddy field etc. in bangladesh, india, pakistan, nepal and some other south asian countries.
independent continuant;cardamom food product;a cardamom food product is a food product derived from a black or green cardamom plant.
independent continuant;11160 - other pulses (e) (efsa foodex2);the group includes dried seeds from any type of other pulses (exposure). the part consumed/analysed is by default unspecified. when relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.
independent continuant;golden delicious apple (whole);a pome fruit of a golden delicious apple tree cultivar.
independent continuant;whipped cream substitute;subset siren:f5282
independent continuant;mustard cabbage plant;grin:
independent continuant;pizza (beef);subset siren:f10587
independent continuant;sunflower seed (whole, shell off);subset siren:f9990
independent continuant;beef formula;a manufactured animal feed designed and marketed with beef as a defining ingredient
independent continuant;glucose syrup;subset siren:f2788
independent continuant;italian prune plum plant;itis:24774
independent continuant;stevia leaf (whole);a leaf of a stevia plant (stevia rebaudiana).
independent continuant;peanut butter with jelly;subset siren:f6873
independent continuant;sorrel leaf (whole, raw);subset siren:f10121
independent continuant;turnover not further specified;subset siren:f12027
independent continuant;cranberry sauce;subset siren:f1244
independent continuant;parsnip (microwaved);subset siren:f10242
independent continuant;10006230 - meat substitutes variety packs (gs1 gpc);includes all products which can be described/observed as as two or more distinct meat substitutes sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack
independent continuant;orange drink mix;subset siren:f5778
independent continuant;clam (butter, minced, canned);subset siren:f7958
independent continuant;bean (rehydrated);a rehydrated bean is a dried bean subjected to a rehydration process
independent continuant;10000301 - dough based products / meals - not ready to eat - savoury (frozen) (gs1 gpc);includes any products that can be described/observed as a savoury dough-based not ready to eat, prepared/processed product, such as pasta, gnocchi, noodles or batter, with other ingredients, such as meat, dairy, eggs, fish, vegetables and/or seasoning. an
independent continuant;fish cake;a fishcake (sometimes written as fish cake) is a food item similar to a croquette, consisting of filleted fish or other seafood with potato patty, sometimes coated in breadcrumbs or batter, and fried. fishcakes as defined in the oxford dictionary of food and nutrition are chopped or minced fish mixed with potato, egg and flour with seasonings of onions, peppers and sometimes herbs.
independent continuant;asparagus bean (whole);a seed of a asparagus bean plant (vigna unguiculata subsp. sesquipedalis).
independent continuant;souchong-type tea (dry);subset siren:f7797
independent continuant;spaghetti (vegetable);subset siren:f16817
independent continuant;fruit drink beverage base;subset siren:f16337
independent continuant;apricot (whole, raw);a whole raw apricot.
independent continuant;marjoram leaf (whole);a leaf of a marjoram plant (origanum majorana).
independent continuant;nameko mushroom;a fruitbody of a pholiota microspora fungus.
independent continuant;cherry (processed);subset siren:f2016
independent continuant;fruit nectar;subset siren:f6363
independent continuant;calamondin plant;plants:cima9
independent continuant;green olive (stuffed with anchovies, canned);subset siren:f11142
independent continuant;blanched almond meal;an almond meal ground from an almond (with the skin removed).
independent continuant;rakugan (food product);subset siren:f17636
independent continuant;pineapple (whole);a fruit multiple from a pineapple tree (ananas comosus).
independent continuant;damson plum plant;mansfeld:9338
independent continuant;navel orange plant;navel oranges are characterized by the growth of a second fruit at the apex, which protrudes slightly and resembles a human navel. they are primarily grown for human consumption for various reasons: their thicker skin makes them easy to peel, they are less juicy and their bitterness a result of the high concentrations of limonin and other limonoids renders them less suitable for juice.
independent continuant;potato stick (canned);subset siren:f3898
independent continuant;wine-flavored syrup;subset siren:f4367
independent continuant;field mushroom;index fungorum:356498
independent continuant;radish leaf (whole, raw);subset siren:f10106
independent continuant;deepsea whiptail;fao asfis:lde
independent continuant;banana (dried);subset siren:f1964
independent continuant;rue plant;grin:32578
independent continuant;monodont;a genus of sea snails, marine gastropod mollusks in the family *trochidae*, the top snails.
independent continuant;barley (roasted);subset siren:f11538
independent continuant;imitation grenadine beverage syrup;subset siren:f7515
independent continuant;morello cherry (whole, raw);a whole raw morello cherry.
independent continuant;beetroot (whole);subset siren:f17254
independent continuant;fruit butter, jelly, preserve or related product (us cfr);semisolid or jelled food prepared from fruit or fruit juice and other ingredients prescribed for the individual products (21 cfr 150).
independent continuant;10005955 - babacos (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of babacos of varieties (cultivars) grown from carica pentagona, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable
independent continuant;pearl millet kernel (raw);subset siren:f9354
independent continuant;alimentary paste;subset siren:f11287
independent continuant;galathea gizzard shad;itis:161805
independent continuant;nut (whole);subset siren:f3171
independent continuant;calico scallop (raw);subset siren:f8540
independent continuant;custard (frozen);subset siren:f15315
independent continuant;sodium sesquicarbonate;codex::500(iii)
independent continuant;capelin (raw);subset siren:f8200
independent continuant;bulgur;bulgur is a cereal food made from the cracked parboiled groats of several different wheat species, most often from durum wheat.
independent continuant;wild apricot plant;grin:102220
independent continuant;nutmeg seed (whole);subset siren:f1187
independent continuant;linseed press cake;subset siren:f9960
independent continuant;salsify plant;mansfeld:32164
independent continuant;arctic smelt;2010 fda seafood list:
independent continuant;juniper berry (whole, dried);subset siren:f6220
independent continuant;black currant syrup;subset siren:f7716
independent continuant;butter and egg noodle (new england-style);subset siren:f4266
independent continuant;orange juice concentrate (frozen);subset siren:f6033
independent continuant;lingonberry sauce;subset siren:f5997
independent continuant;10000314 - grains/cereal - not ready to eat - (frozen) (gs1 gpc);includes any products that can be described/observed as a savoury grain not ready to eat product, such as rice, polenta, couscous. these products must not include any additional ingredients and are not part of a recipe prior to sale. these products are no
independent continuant;pastilles;subset siren:f16918
independent continuant;13670 - other spices roots or rhizome (e) (efsa foodex2);the group includes any type of other roots or rhizome (exposure). the part consumed/analysed is by default unspecified. when relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.
independent continuant;clingstone peach (canned);subset siren:f1273
independent continuant;10000050 - extracts/salt/meat tenderisers (shelf stable) (gs1 gpc);includes any products that can be described/observed as a liquid, paste, powder, granules or solid made from evaporation or refinement of meat, vegetable, yeast or sodium chloride that is added to season and flavour food, and in specific cases to tenderis
independent continuant;1030000 - birds eggs (ec);commission regulation (ec) no 178/2006 of 1 february 2006 amending regulation (ec) no 396/2005 of the european parliament and of the council.
independent continuant;cheddar cheese (reduced fat);subset siren:f11360
independent continuant;pale toadfish;fao asfis:neg
independent continuant;10000297 - grain based products / meals - not ready to eat - savoury (shelf stable) (gs1 gpc);includes any products that can be described/observed as a savoury grain-based not ready to eat, prepared/processed product, such as rice, polenta or couscous with other ingredients, such as meat, eggs, fish, vegetables, and/or seasoning. an optional seaso
independent continuant;river herring (canned);subset siren:f8336
independent continuant;cinchona plant;grin:317825
independent continuant;bearded tooth mushroom;a fruitbody of a hericium erinaceus fungus.
independent continuant;cereal product (solid);subset siren:f15324
independent continuant;10006458 - sea kale (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of sea kale of varieties/cultivars grown from crambe maritima to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable or
independent continuant;decoration (us cfr);candy-like product shaped and/or colored to serve as a decoration.
independent continuant;butter cream bread;subset siren:f2462
independent continuant;pasteurized process cheese (hickory-smoked);subset siren:f3654
independent continuant;hazelnut food product;a hazelnut food product is a food product that derives from hazelnuts
independent continuant;water chestnut (canned);subset siren:f4635
independent continuant;agave worm (preserved in alcohol);subset siren:f1634
independent continuant;margarita mix;subset siren:f5159
independent continuant;water food product;subset siren:f10414
independent continuant;squillid;a family of mantis shrimp, the only family in the superfamily squilloidea. the type genus is squilla.
independent continuant;celery root (raw);a raw celery root.
independent continuant;tartaric acid esters of mono- and diglycerides of fatty acids;europe::472d
independent continuant;cracker sandwich (peanut butter filled);subset siren:f3210
independent continuant;mixed greens;a mixture of atleast two different green leafy vegetables.
independent continuant;seafood (raw);subset siren:f10116
independent continuant;parmesan cheese (uncured);subset siren:f3583
independent continuant;cow milk (semi-skimmed, pasteurized);subset siren:f17576
independent continuant;rice (milled);subset siren:f7147
independent continuant;015 pulses (vd) (ccpr);pulses are derived from the mature seeds naturally or artificially dried, of leguminous plants known as beans (dry) and peas (dry). the seeds in the pods are protected from most pesticides applied during the growing season except pesticides which show a systemic action. the dried beans and peas however are often exposed to post-harvest treatments. the dry pulses are consumed after processing or household cooking.
independent continuant;pepper pot soup with meat;subset siren:f4189
independent continuant;cassava (whole);a tuberous root tuber of a cassava plant (manihot esculenta).
independent continuant;crustacean (unprocessed, frozen);subset siren:f17404
independent continuant;seeded raisin (whole, dried);subset siren:f15829
independent continuant;chocolate cake mix;subset siren:f2884
independent continuant;citrus nectar;subset siren:f17162
independent continuant;vermicelli (nonfat milk, enriched);subset siren:f16815
independent continuant;nonfat dry milk (vitamin a and d fortified);subset siren:f16775
independent continuant;fishery product (chilled);subset siren:f15534
independent continuant;10006748 - ready-made combination meals - not ready to eat (frozen) (gs1 gpc);ready-made combination meal, frozen dinner, frozen meal, or microwave meal is a pre-packaged frozen full meal. the meal requires no preparation other than cooking and contains all the elements typically contained in a single-serving meal. a ready-made m
independent continuant;dock cockle;2010 fda seafood list:
independent continuant;specialty meat stew;subset siren:f17595
independent continuant;steak and kidney pie filling;subset siren:f6441
independent continuant;pigeon (raw);subset siren:f4339
independent continuant;shellfish product (marinated);subset siren:f16321
independent continuant;barbera grape plant;barbera is a red italian wine grape variety that, as of 2000, was the third most-planted red grape variety in italy (after sangiovese and montepulciano). it produces good yields and is known for deep color, full body, low tannins and high levels of acid.
independent continuant;snow banana plant;grin:404699
independent continuant;shepherd's pie filling;subset siren:f6442
independent continuant;granny smith apple tree;the granny smith is a tip-bearing apple cultivar, which originated in australia in 1868. the tree is thought to be a hybrid of malus sylvestris, the european wild apple, with the north american apple malus pumila as the polleniser.
independent continuant;glera wine;glera wine is a white wine varietal produced only from glera grapes.
independent continuant;durum wheat (ground);subset siren:f3208
independent continuant;cocktail mix (nonnutritively sweetened);subset siren:f3629
independent continuant;atlantic sardine (raw);subset siren:f8095
independent continuant;vitamin oils and concentration containing less than 100,000 i.u. of vitamin a per gram;subset siren:f17660
independent continuant;haddock (raw, breaded);subset siren:f11191
independent continuant;macadamia nut (whole, raw);subset siren:f6521
independent continuant;california pilchard (raw);subset siren:f8332
independent continuant;diet beverage mix (lemon-flavored, dry);subset siren:f4739
independent continuant;shrimp frankfurter;subset siren:f8570
independent continuant;banana pepper plant;grin:311784
independent continuant;animal meat primal cut;a primal cut or cut of meat is a cut or piece of meat initially separated from the carcass of an animal during butchering.
independent continuant;sugar and invert sugar syrup;subset siren:f7557
independent continuant;spear or shoot;a young, tender flower stem growing from a root or tuber, for example, an asparagus spear or a bamboo shoot.
independent continuant;horehound plant;ccpr:
independent continuant;apple brandy;subset siren:f10237
independent continuant;rock lobster (whole, cooked);subset siren:f8349
independent continuant;onion (fried, dehydrated);subset siren:f9591
independent continuant;albacore (solid-pack, canned);subset siren:f9016
independent continuant;shrimp (powdered);subset siren:f10110
independent continuant;crustacean (raw);subset siren:f1088
independent continuant;candy (artificially colored);subset siren:f10669
independent continuant;fruit (smoked);subset siren:f15457
independent continuant;potato meal;subset siren:f9707
independent continuant;destemmed grape must;a grape berry food product which results from crushing whole (destemmed) grapes and which contains grape juice and components of grape pomace.
independent continuant;vanilla extract (concentrated);subset siren:f16763
independent continuant;canola and olive oil blend;subset siren:f10652
independent continuant;soybean bran;subset siren:f11458
independent continuant;coating cream for zwieback;subset siren:f16362
independent continuant;somiviki;somiviki is a small, tamale-shaped sweet blue corn cake made with hopi blue corn, juniper ashes, sugar and boiling water.
independent continuant;artichoke heart (quartered);subset siren:f1208
independent continuant;prepared salad (eurofir);a combination of one or more vegetable, fruit, herb, meat, poultry, seafood, egg, cereal or pasta, usually served with some kind of moist dressing. may be moulded with a jellying agent. salad takes precedence over other product types. examples are egg salad, tuna salad, mixed vegetable salad, jelled fruit salad, macaroni salad, potato salad, rice salad, mayonnaise salad.
independent continuant;imitation crabmeat from artificially-flavored pollock;subset siren:f8641
independent continuant;cold-pack cheese spread;subset siren:f2988
independent continuant;jam (reduced sugar);subset siren:f9974
independent continuant;malabar red snapper (raw);subset siren:f8961
independent continuant;lepre in salmi;a hare stew originating in the mountainous parts of northern and central italy.
independent continuant;sodium polyphosphate;codex::452(i)
independent continuant;grape water ice;subset siren:f4833
independent continuant;collard greens (frozen);subset siren:f10954
independent continuant;squash (strained);subset siren:f9822
independent continuant;hen egg substance;hen egg substance is food material derived from a hen egg
independent continuant;buckwheat seed (whole);a seed of a buckwheat plant.
independent continuant;10006120 - turnips (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of turnips of varieties (cultivars) grown from 'brassica rapa var. rapa subvar esculenta. to be supplied fresh. specifically excludes: prepared/processed or unprepared/unpr
independent continuant;potato granules (dehydrated);subset siren:f6851
independent continuant;noodle (egg, vegetable, enriched);subset siren:f16960
independent continuant;water chestnut (whole);a tuber of a water chest nut plant (eleocharis dulcis).
independent continuant;coffee bean (unroasted);subset siren:f3115
independent continuant;raisin bread;subset siren:f1944
independent continuant;korean red ginseng drink;subset siren:f9418
independent continuant;tomato (raw);subset siren:f16532
independent continuant;aonori;subset siren:f11671
independent continuant;chicken and rice (dish);subset siren:f3019
independent continuant;half and half;subset siren:f1794
independent continuant;shea fruit (whole, raw);a fruit of the shea tree.
independent continuant;red chili pepper (raw, fresh);subset siren:f11265
independent continuant;hen;an adult female chicken.
independent continuant;gumvine plant;itis:505997
independent continuant;19990 - camel fat tissue (efsa foodex2);the group includes any type of camel fresh fat tissue. the part consumed/analysed is by default unspecified. when relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.
independent continuant;sweet potato flakes;subset siren:f5041
independent continuant;chicory head;a rosette of a chicory plant (cichorium intybus).
independent continuant;anise seed (whole, dried);a dried whole anise seed.
independent continuant;caviar;subset siren:f1080
independent continuant;mung bean (whole, raw);a whole raw mung bean.
independent continuant;ice, edible, water-based;subset siren:f16247
independent continuant;langostino imperial (deviled, frozen);subset siren:f8310
independent continuant;cassava flour;subset siren:f10125
independent continuant;animal tissue (rendered);subset siren:f1749
independent continuant;fish ball with lobster sauce (canned);subset siren:f7316
independent continuant;duck egg yolk (salted);subset siren:f4846
independent continuant;asparagus (raw);subset siren:f1774
independent continuant;calcium sorbate;codex::203
independent continuant;coconut beverage (non-alcoholic);subset siren:f17495
independent continuant;dodecyl gallate;europe::312
independent continuant;ccfac salts and spices, soups, sauces and salads, protein products etc.;cl 1996/14-fac, may 1996
independent continuant;pumpkin pie spice;pumpkin pie spice, also known as pumpkin spice, is an american spice mix commonly used as an ingredient in pumpkin pie. pumpkin pie spice is similar to the british and commonwealth mixed spice. it is generally a blend of ground cinnamon, nutmeg, ginger, cloves, and sometimes allspice.
independent continuant;chicken-flavored rice and macaroni mix;subset siren:f7009
independent continuant;calcium stearoyl-2-lactylate;europe::482
independent continuant;lobster meat (frozen);subset siren:f8356
independent continuant;milk substitute of vegetable origin;subset siren:f15427
independent continuant;chervil food product;subset siren:f1221
independent continuant;potato (peeled, cut, raw);subset siren:f7737
independent continuant;grapefruit drink (cherry-flavored, artificially colored);subset siren:f5468
independent continuant;chicken (whole, barbequed);subset siren:f4224
independent continuant;chocolate custard;subset siren:f3341
independent continuant;animal protein (hydrolyzed);subset siren:f15718
independent continuant;10006459 - sea lavender (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of sea lavender of varieties/cultivars grown from limonium vulgare to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stabl
independent continuant;spotted stargazer (raw);subset siren:f9432
independent continuant;vegetable (canned);subset siren:f2191
independent continuant;cetacean marine mammal;the order *cetacea* includes the marine mammals commonly known as whales, dolphins, and porpoises. cetus is latin and is used in biological names to mean "whale". its original meaning, "large sea animal", was more general.
independent continuant;cherry (brined);subset siren:f1239
independent continuant;oyster (fresh);subset siren:f17008
independent continuant;green bean (canned, spiced);subset siren:f16926
independent continuant;10000306 - pate (shelf stable) (gs1 gpc);includes any products that can be described/observed as a thick savoury mixture made from fish, meat, mushrooms or vegetables. products may be coarsely textured or smooth. these products have been treated or packaged in such a way as to extend their con
independent continuant;beverage syrup concentrate;subset siren:f2265
independent continuant;california valencia orange plant;grin:10782
independent continuant;rock lobster tail meat (cooked);subset siren:f8350
independent continuant;bok choy leaf (whole);a rosette leaf of a bok choy plant (brassica rapa subsp. chinensis).
independent continuant;farfel;farfel is small pellet or flake shaped pasta used in ashkenazi jewish cuisine. it is made from an egg noodle dough and is frequently toasted before being cooked.
independent continuant;radish seed (whole, raw);a whole raw radish seed.
independent continuant;western chokeberry plant;itis:529893
independent continuant;vegetable oil (partially hydrogenated);subset siren:f6559
independent continuant;potato (whole);a shoot axis tuber of a potato plant (solanum tuberosum).
independent continuant;threaded abalone;2010 fda seafood list:
independent continuant;dextrose monohydrate;subset siren:f16756
independent continuant;10006279 - mutton - unprepared/unprocessed (gs1 gpc);includes products from mature animals of the genus ovis that have not been subjected to any further manufacturing process such as being cooked, dried, cured, ground, or reformed. includes products may be sliced, diced, or mechanically tenderised. exclude
independent continuant;fruit jelly (powdered dessert concentration);subset siren:f17069
independent continuant;049 molluscs (including cephalopods) and other invertebrate animals (im) (ccpr);molluscs are aquatic or land animals or various species, wild or cultivated, which have an inedible outer or inner shell. the edible aquatic molluscs live mainly in brackish water or in the sea. several species are cultivated. a few edible species of land snails are cultivated. exposure to pesticides is through animal metabolism: the aquatic species also through water contamination. the entire commodity except the outer or inner shell may be consumed.
independent continuant;jelly candy;subset siren:f16471
independent continuant;mono- and diacetyl tartaric acid esters of mono- and diglycerides of fatty acids;codex::472e
independent continuant;black currant (frozen);subset siren:f5454
independent continuant;seal meat food product;a food product made from seal meat.
independent continuant;crowder pea plant;plants:viun
independent continuant;wheat bread crumbs (enriched);subset siren:f5377
independent continuant;hot pepper (whole);a berry fruit of a hot pepper plant.
independent continuant;snow fungus;index fungorum:173606
independent continuant;algae;an informal term for a large, diverse group of photosynthetic eukaryotic organisms that are not necessarily closely related, and is thus polyphyletic.
independent continuant;lemon cream sandwich wafer;subset siren:f5132
independent continuant;acorn (whole);a nut fruit from an oak tree (quercus).
independent continuant;arabica coffee bean (whole);a drupe fruit of the arabica coffee plant (coffea arabica).
independent continuant;lime drink mix;subset siren:f2237
independent continuant;milk-derivative-based preparation (desserts and similar products) energy reduced;subset siren:f15956
independent continuant;peach (spice and flavoring added, canned);subset siren:f7014
independent continuant;angelica plant;grin:402396
independent continuant;fruitcake;subset siren:f1635
independent continuant;potato cracker;subset siren:f2362
independent continuant;meat tenderizer (salt-free, frozen);subset siren:f4744
independent continuant;oyster liquor;subset siren:f7401
independent continuant;cavendish banana pulp;subset siren:f1967
independent continuant;kenkey;subset siren:f11557
independent continuant;food trimming;food trimmings are the parts removed from the culinary trimming of unwanted or inedible parts (i.e. sinews, skin, fat etc.) from meat, fish poultry or vegetables. trimmings are used for making stocks, soups and sauces.
independent continuant;dressing, mayonnaise (eurofir);mixture of edible fats or oils, acidifying agents and optional ingredients such as sweeteners (nutritive or non-nutritive), starch, egg and seasonings. used in limited amounts to accompany salads and other foods. includes salad dressings & other vinegar and oil based cold sauces, mayonnaise & other egg and oil based cold sauces.
independent continuant;32200 - other (mixed) fruit and vegetable juices or nectars (efsa foodex2);the group includes any type of other fruit and vegetable juices or nectars. the part consumed/analysed is by default the whole marketed unit or a representative portion of it.
independent continuant;sesame seed (whole);subset siren:f10306
independent continuant;perth herring (raw);subset siren:f8263
independent continuant;largemouth bass (raw);subset siren:f11780
independent continuant;champagne biscuit;subset siren:f2965
independent continuant;verbena plant;plants:verbe
independent continuant;scallop roe (raw);subset siren:f8747
independent continuant;pet animal as consumer;pet animals as a consumer group. products are labeled accordingly.
independent continuant;potato soup mix;subset siren:f7676
independent continuant;sesame meal;subset siren:f10122
independent continuant;codfish frozen;subset siren:f11403
independent continuant;skim milk (pasteurized, reconstituted);subset siren:f7457
independent continuant;cereal and potato-based snack food;subset siren:f16134
independent continuant;citrus juice;subset siren:f5742
independent continuant;beverage (non-milk) (eurofir);alcoholic or non-alcoholic beverage. excludes milk and milk-based beverages.
independent continuant;syrup;subset siren:f3225
independent continuant;30680 - basic sweet masses (efsa foodex2);the group includes any type of basic sweet masses. the part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity.
independent continuant;field pea vegetable food product;a food product derived from the common pea (also known as the garden or field pea).
